-BEGIN HEADER-
Dataset: NASA_Pandeglang_Hourly.csv
Stacking Metrics: MAE=0.213 RMSE=0.263 MAPE=5.5% R2=0.985
Forecast Summary:
Prediksi kecepatan angin untuk periode 01-01-2023 hingga 08-01-2023 menunjukkan rata-rata 3.22 m/s, termasuk kategori angin sepoi ringan. Kecepatan tertinggi mencapai 7.84 m/s dan terendah 0.86 m/s, dengan standar deviasi 1.35 m/s. Angin cenderung paling kuat sekitar pukul 07:00 dan paling lemah sekitar pukul 12:00. Secara umum tren angin menurun menuju akhir periode. 

Model terbaik adalah XGB-LSTM Stacking dengan MAPE 5.50% dan RMSE 0.263. Tingkat akurasi model tergolong tinggi.

-END HEADER-

YEAR;MO;DY;HR;WS10M;XGB_Base;XGB_LSTM_Stacked
2013;1;2;7;1,72;1,586;
2013;1;2;8;2,25;2,21;
2013;1;2;9;2,96;2,842;
2013;1;2;10;3,78;3,649;
2013;1;2;11;4,62;4,508;
2013;1;2;12;5,34;5,373;
2013;1;2;13;5,71;5,747;
2013;1;2;14;5,76;5,916;
2013;1;2;15;5,65;5,721;
2013;1;2;16;5,52;5,543;
2013;1;2;17;5,24;5,202;
2013;1;2;18;4,99;4,981;
2013;1;2;19;4,94;4,86;
2013;1;2;20;4,98;4,975;
2013;1;2;21;5,0;5,012;
2013;1;2;22;4,82;4,907;
2013;1;2;23;4,53;4,551;
2013;1;3;0;4,37;4,302;
2013;1;3;1;4,33;4,272;
2013;1;3;2;4,32;4,299;
2013;1;3;3;4,26;4,291;
2013;1;3;4;4,21;4,225;
2013;1;3;5;4,21;4,186;
2013;1;3;6;4,31;4,248;
2013;1;3;7;4,7;4,58;
2013;1;3;8;4,96;4,94;
2013;1;3;9;5,15;5,17;
2013;1;3;10;5,06;5,165;
2013;1;3;11;4,87;4,976;
2013;1;3;12;4,7;4,726;
2013;1;3;13;4,61;4,565;
2013;1;3;14;4,5;4,502;
2013;1;3;15;4,3;4,331;
2013;1;3;16;4,2;4,143;
2013;1;3;17;4,08;4,059;
2013;1;3;18;3,84;3,869;
2013;1;3;19;3,77;3,767;
2013;1;3;20;3,69;3,69;
2013;1;3;21;3,72;3,669;
2013;1;3;22;3,63;3,663;
2013;1;3;23;3,62;3,645;
2013;1;4;0;3,81;3,74;
2013;1;4;1;3,61;3,732;
2013;1;4;2;2,73;3,017;
2013;1;4;3;2,28;2,325;
2013;1;4;4;2,74;2,447;
2013;1;4;5;3,53;3,296;
2013;1;4;6;4,0;4,089;
2013;1;4;7;4,57;4,565;4,394
2013;1;4;8;5,29;5,181;4,791
2013;1;4;9;6,09;5,982;5,799
2013;1;4;10;6,75;6,713;6,503
2013;1;4;11;7,32;7,213;6,887
2013;1;4;12;7,78;7,66;7,37
2013;1;4;13;7,95;7,949;7,654
2013;1;4;14;7,82;7,872;7,534
2013;1;4;15;7,55;7,58;7,243
2013;1;4;16;7,47;7,371;6,896
2013;1;4;17;7,75;7,429;7,01
2013;1;4;18;8,17;7,917;7,506
2013;1;4;19;8,32;8,322;7,883
2013;1;4;20;8,14;8,26;7,797
2013;1;4;21;7,89;7,999;7,412
2013;1;4;22;7,7;7,694;7,328
2013;1;4;23;7,58;7,554;7,261
2013;1;5;0;7,87;7,664;7,176
2013;1;5;1;8,04;7,915;7,683
2013;1;5;2;7,74;7,855;7,741
2013;1;5;3;7,01;7,236;6,9
2013;1;5;4;6,2;6,321;6,247
2013;1;5;5;5,49;5,631;5,388
2013;1;5;6;5,04;5,126;4,885
2013;1;5;7;5,0;4,957;4,718
2013;1;5;8;4,98;4,984;4,914
2013;1;5;9;4,96;4,987;4,912
2013;1;5;10;4,92;4,996;4,816
2013;1;5;11;4,71;4,829;4,749
2013;1;5;12;4,39;4,502;4,422
2013;1;5;13;4,21;4,217;4,0
2013;1;5;14;4,3;4,198;4,034
2013;1;5;15;4,5;4,366;4,35
2013;1;5;16;4,64;4,636;4,554
2013;1;5;17;4,54;4,607;4,631
2013;1;5;18;4,54;4,51;4,34
2013;1;5;19;4,69;4,675;4,411
2013;1;5;20;4,75;4,793;4,699
2013;1;5;21;4,68;4,772;4,603
2013;1;5;22;4,34;4,505;4,462
2013;1;5;23;3,73;3,926;3,946
2013;1;6;0;3,2;3,29;3,19
2013;1;6;1;2,86;2,824;2,843
2013;1;6;2;2,32;2,481;2,663
2013;1;6;3;1,72;1,907;2,031
2013;1;6;4;1,23;1,372;1,403
2013;1;6;5;1,36;1,275;1,137
2013;1;6;6;3,46;2,902;1,57
2013;1;6;7;5,61;5,19;4,907
2013;1;6;8;6,07;6,258;6,968
2013;1;6;9;5,88;6,282;5,977
2013;1;6;10;5,66;5,761;4,889
2013;1;6;11;5,76;5,62;5,725
2013;1;6;12;6,01;5,832;5,525
2013;1;6;13;6,11;6,112;5,99
2013;1;6;14;6,13;6,126;6,048
2013;1;6;15;5,97;5,983;5,726
2013;1;6;16;5,64;5,699;5,56
2013;1;6;17;5,23;5,233;5,117
2013;1;6;18;5,01;4,948;4,645
2013;1;6;19;5,05;4,927;4,75
2013;1;6;20;5,26;5,139;4,906
2013;1;6;21;5,91;5,664;5,187
2013;1;6;22;6,58;6,378;6,223
2013;1;6;23;6,57;6,751;6,675
2013;1;7;0;5,73;6,133;6,011
2013;1;7;1;4,7;4,908;4,711
2013;1;7;2;4,14;4,143;3,763
2013;1;7;3;4,04;3,936;3,726
2013;1;7;4;3,97;3,92;4,059
2013;1;7;5;3,84;3,846;3,959
2013;1;7;6;3,62;3,687;3,853
2013;1;7;7;3,74;3,717;3,661
2013;1;7;8;3,87;3,835;3,631
2013;1;7;9;3,94;3,985;3,962
2013;1;7;10;4,2;4,155;3,926
2013;1;7;11;4,55;4,447;4,2
2013;1;7;12;4,69;4,717;4,795
2013;1;7;13;4,85;4,823;4,548
2013;1;7;14;5,03;4,988;4,742
2013;1;7;15;4,95;5,024;5,033
2013;1;7;16;4,7;4,776;4,591
2013;1;7;17;4,49;4,429;4,308
2013;1;7;18;4,44;4,322;4,3
2013;1;7;19;4,56;4,519;4,338
2013;1;7;20;4,68;4,659;4,536
2013;1;7;21;4,84;4,795;4,614
2013;1;7;22;4,98;4,961;4,766
2013;1;7;23;5,22;5,13;4,842
2013;1;8;0;5,58;5,462;5,111
2013;1;8;1;6,0;5,877;5,561
2013;1;8;2;6,33;6,296;6,015
2013;1;8;3;6,4;6,483;6,258
2013;1;8;4;6,16;6,299;6,103
2013;1;8;5;5,77;5,855;5,649
2013;1;8;6;5,45;5,468;5,21
2013;1;8;7;5,49;5,417;5,137
2013;1;8;8;5,57;5,498;5,296
2013;1;8;9;5,64;5,663;5,436
2013;1;8;10;6,09;5,928;5,47
2013;1;8;11;6,78;6,534;6,189
2013;1;8;12;7,39;7,298;7,028
2013;1;8;13;7,76;7,717;7,331
2013;1;8;14;7,89;7,904;7,521
2013;1;8;15;7,9;7,843;7,483
2013;1;8;16;7,64;7,681;7,426
2013;1;8;17;7,25;7,291;7,049
2013;1;8;18;7,13;7,031;6,584
2013;1;8;19;7,14;7,071;6,777
2013;1;8;20;7,12;7,102;6,862
2013;1;8;21;7,02;7,019;6,65
2013;1;8;22;6,66;6,794;6,604
2013;1;8;23;6,3;6,408;6,019
2013;1;9;0;6,09;6,107;5,73
2013;1;9;1;5,9;5,913;5,727
2013;1;9;2;5,63;5,682;5,48
2013;1;9;3;5,34;5,388;5,174
2013;1;9;4;5,34;5,235;4,986
2013;1;9;5;5,66;5,43;5,232
2013;1;9;6;6,17;5,941;5,811
2013;1;9;7;6,79;6,647;6,371
2013;1;9;8;7,45;7,372;6,941
2013;1;9;9;8,1;8,041;7,574
2013;1;9;10;8,74;8,58;8,114
2013;1;9;11;9,16;9,083;8,685
2013;1;9;12;9,44;9,268;8,858
2013;1;9;13;9,69;9,665;9,037
2013;1;9;14;9,8;9,486;9,315
2013;1;9;15;9,73;9,622;9,249
2013;1;9;16;9,66;9,413;9,085
2013;1;9;17;9,69;9,295;9,071
2013;1;9;18;9,74;9,393;9,17
2013;1;9;19;9,8;9,917;9,191
2013;1;9;20;9,78;10,106;9,206
2013;1;9;21;9,6;9,634;9,123
2013;1;9;22;9,24;9,268;8,85
2013;1;9;23;8,87;8,895;8,389
2013;1;10;0;8,52;8,62;8,124
2013;1;10;1;8,42;8,397;7,792
2013;1;10;2;8,71;8,537;7,997
2013;1;10;3;9,29;8,973;8,496
2013;1;10;4;9,66;9,567;9,29
2013;1;10;5;9,77;9,71;9,285
2013;1;10;6;9,79;9,679;9,243
2013;1;10;7;9,84;10,15;9,346
2013;1;10;8;10,14;10,108;9,328
2013;1;10;9;10,47;10,102;9,901
2013;1;10;10;10,49;10,102;10,163
2013;1;10;11;10,34;10,101;9,827
2013;1;10;12;10,23;10,101;9,688
2013;1;10;13;10,02;10,104;9,584
2013;1;10;14;9,75;10,109;9,318
2013;1;10;15;9,27;9,372;8,954
2013;1;10;16;9,12;9,283;8,269
2013;1;10;17;8,96;8,863;8,584
2013;1;10;18;8,41;8,543;8,302
2013;1;10;19;7,96;8,094;7,406
2013;1;10;20;7,73;7,742;7,29
2013;1;10;21;8,12;7,865;7,207
2013;1;10;22;8,83;8,601;8,066
2013;1;10;23;9,37;9,269;8,894
2013;1;11;0;9,61;9,528;9,057
2013;1;11;1;9,82;9,68;9,165
2013;1;11;2;9,91;10,105;9,559
2013;1;11;3;9,73;10,064;9,312
2013;1;11;4;9,33;9,28;9,166
2013;1;11;5;8,95;8,936;8,428
2013;1;11;6;9,02;8,861;8,246
2013;1;11;7;9,47;9,322;8,789
2013;1;11;8;9,85;9,675;9,306
2013;1;11;9;10,12;10,185;9,551
2013;1;11;10;10,05;10,113;9,739
2013;1;11;11;9,86;10,07;9,233
2013;1;11;12;9,76;10,096;9,152
2013;1;11;13;9,58;9,396;9,1
2013;1;11;14;9,48;9,38;8,8
2013;1;11;15;9,95;9,454;8,94
2013;1;11;16;10,73;10,294;9,826
2013;1;11;17;11,04;10,205;10,753
2013;1;11;18;10,8;10,178;10,444
2013;1;11;19;10,18;10,04;9,924
2013;1;11;20;9,46;9,93;9,198
2013;1;11;21;8,97;9,241;8,415
2013;1;11;22;8,91;8,731;8,343
2013;1;11;23;9,33;9,01;8,538
2013;1;12;0;9,68;9,409;9,159
2013;1;12;1;9,84;9,662;9,262
2013;1;12;2;9,77;10,18;9,355
2013;1;12;3;9,7;10,15;9,025
2013;1;12;4;9,53;9,359;9,156
2013;1;12;5;9,18;9,362;8,77
2013;1;12;6;8,92;9,087;8,418
2013;1;12;7;9,05;8,962;8,32
2013;1;12;8;9,25;9,075;8,732
2013;1;12;9;9,34;9,373;8,806
2013;1;12;10;9,43;9,323;8,855
2013;1;12;11;9,57;9,757;8,908
2013;1;12;12;9,61;9,596;9,171
2013;1;12;13;9,57;9,568;9,045
2013;1;12;14;9,44;9,514;8,969
2013;1;12;15;9,27;9,506;8,851
2013;1;12;16;9,1;9,104;8,582
2013;1;12;17;8,82;8,869;8,455
2013;1;12;18;8,64;8,729;8,042
2013;1;12;19;8,78;8,695;7,976
2013;1;12;20;8,93;8,835;8,476
2013;1;12;21;9,0;8,984;8,416
2013;1;12;22;9,08;9,137;8,542
2013;1;12;23;9,1;9,045;8,654
2013;1;13;0;8,97;8,977;8,582
2013;1;13;1;8,81;8,795;8,278
2013;1;13;2;8,67;8,634;8,268
2013;1;13;3;8,53;8,563;8,015
2013;1;13;4;8,23;8,327;8,067
2013;1;13;5;7,96;8,019;7,524
2013;1;13;6;7,9;7,894;7,368
2013;1;13;7;8,0;7,943;7,6
2013;1;13;8;8,24;8,149;7,704
2013;1;13;9;8,5;8,413;7,941
2013;1;13;10;8,72;8,681;8,309
2013;1;13;11;8,96;8,957;8,275
2013;1;13;12;9,26;9,242;8,627
2013;1;13;13;9,48;9,445;8,942
2013;1;13;14;9,56;9,651;9,02
2013;1;13;15;9,52;9,492;9,001
2013;1;13;16;9,71;9,453;8,96
2013;1;13;17;9,94;9,445;9,371
2013;1;13;18;9,81;10,146;9,575
2013;1;13;19;9,07;9,647;9,065
2013;1;13;20;8,07;8,474;7,891
2013;1;13;21;7,31;7,367;6,897
2013;1;13;22;7,06;7,066;6,549
2013;1;13;23;7,06;6,978;6,606
2013;1;14;0;7,06;7,024;6,768
2013;1;14;1;7,08;7,068;6,606
2013;1;14;2;7,03;7,062;6,784
2013;1;14;3;6,83;6,908;6,589
2013;1;14;4;6,59;6,659;6,372
2013;1;14;5;6,54;6,467;6,153
2013;1;14;6;6,78;6,649;6,318
2013;1;14;7;7,3;7,13;6,865
2013;1;14;8;7,67;7,631;7,344
2013;1;14;9;7,9;7,919;7,583
2013;1;14;10;8,12;8,136;7,602
2013;1;14;11;8,02;8,11;7,859
2013;1;14;12;7,52;7,757;7,482
2013;1;14;13;6,87;7,059;6,663
2013;1;14;14;6,16;6,302;6,103
2013;1;14;15;5,46;5,621;5,395
2013;1;14;16;4,78;4,931;4,738
2013;1;14;17;4,4;4,409;4,189
2013;1;14;18;4,67;4,414;4,02
2013;1;14;19;5,38;5,136;4,861
2013;1;14;20;6,32;6,071;5,81
2013;1;14;21;7,18;7,017;6,764
2013;1;14;22;7,74;7,69;7,442
2013;1;14;23;7,93;8,016;7,62
2013;1;15;0;8,07;8,065;7,537
2013;1;15;1;8,27;8,194;7,697
2013;1;15;2;8,45;8,355;8,042
2013;1;15;3;8,4;8,418;7,985
2013;1;15;4;8,15;8,281;7,913
2013;1;15;5;7,93;7,876;7,498
2013;1;15;6;7,86;7,831;7,356
2013;1;15;7;7,98;7,897;7,515
2013;1;15;8;8,08;7,999;7,626
2013;1;15;9;8,24;8,177;7,649
2013;1;15;10;8,19;8,265;7,93
2013;1;15;11;7,83;7,987;7,553
2013;1;15;12;7,26;7,438;7,006
2013;1;15;13;6,73;6,778;6,413
2013;1;15;14;6,36;6,404;6,004
2013;1;15;15;6,18;6,109;5,862
2013;1;15;16;6,02;6,025;5,877
2013;1;15;17;5,59;5,692;5,767
2013;1;15;18;5,06;5,157;5,119
2013;1;15;19;4,88;4,899;4,59
2013;1;15;20;4,78;4,808;4,826
2013;1;15;21;4,55;4,665;4,599
2013;1;15;22;4,22;4,327;4,202
2013;1;15;23;3,84;3,925;3,902
2013;1;16;0;3,39;3,502;3,483
2013;1;16;1;3,3;3,243;3,039
2013;1;16;2;3,89;3,685;3,34
2013;1;16;3;4,58;4,476;4,337
2013;1;16;4;4,76;4,883;4,964
2013;1;16;5;4,71;4,859;4,625
2013;1;16;6;4,71;4,763;4,366
2013;1;16;7;5,12;5,032;4,779
2013;1;16;8;5,95;5,715;5,477
2013;1;16;9;6,39;6,384;6,478
2013;1;16;10;6,22;6,505;6,459
2013;1;16;11;5,93;6,081;5,544
2013;1;16;12;5,78;5,771;5,536
2013;1;16;13;5,59;5,58;5,48
2013;1;16;14;5,21;5,24;5,157
2013;1;16;15;4,61;4,7;4,716
2013;1;16;16;4,09;4,167;3,927
2013;1;16;17;3,65;3,625;3,593
2013;1;16;18;3,48;3,375;3,343
2013;1;16;19;3,56;3,496;3,312
2013;1;16;20;3,73;3,687;3,674
2013;1;16;21;3,94;3,904;3,753
2013;1;16;22;3,86;3,965;4,019
2013;1;16;23;3,66;3,779;3,664
2013;1;17;0;3,54;3,584;3,404
2013;1;17;1;3,32;3,372;3,44
2013;1;17;2;2,98;3,072;3,143
2013;1;17;3;2,61;2,666;2,757
2013;1;17;4;2,43;2,423;2,377
2013;1;17;5;2,47;2,382;2,436
2013;1;17;6;2,77;2,656;2,618
2013;1;17;7;3,66;3,482;3,171
2013;1;17;8;4,48;4,431;4,345
2013;1;17;9;5,21;5,203;5,069
2013;1;17;10;5,89;5,815;5,513
2013;1;17;11;6,48;6,431;6,147
2013;1;17;12;6,62;6,74;6,65
2013;1;17;13;6,32;6,517;6,218
2013;1;17;14;5,75;5,868;5,655
2013;1;17;15;5,08;5,13;5,066
2013;1;17;16;4,19;4,278;4,323
2013;1;17;17;3,31;3,348;3,424
2013;1;17;18;2,72;2,709;2,641
2013;1;17;19;2,39;2,398;2,419
2013;1;17;20;2,06;2,094;2,241
2013;1;17;21;1,7;1,79;1,898
2013;1;17;22;1,4;1,467;1,531
2013;1;17;23;1,2;1,272;1,296
2013;1;18;0;0,96;1,014;1,217
2013;1;18;1;0,89;0,896;0,932
2013;1;18;2;1,16;1,105;0,997
2013;1;18;3;1,72;1,601;1,546
2013;1;18;4;2,28;2,191;2,222
2013;1;18;5;2,81;2,76;2,855
2013;1;18;6;3,33;3,272;3,214
2013;1;18;7;4,03;3,916;3,81
2013;1;18;8;4,83;4,749;4,529
2013;1;18;9;5,43;5,45;5,283
2013;1;18;10;5,87;5,891;5,701
2013;1;18;11;6,11;6,151;5,896
2013;1;18;12;6,14;6,225;5,952
2013;1;18;13;5,72;5,898;5,786
2013;1;18;14;5,13;5,251;5,041
2013;1;18;15;4,62;4,595;4,445
2013;1;18;16;4,36;4,236;4,108
2013;1;18;17;4,13;4,1;4,041
2013;1;18;18;4,08;4,009;3,897
2013;1;18;19;4,29;4,191;3,931
2013;1;18;20;4,42;4,417;4,395
2013;1;18;21;4,34;4,426;4,351
2013;1;18;22;4,03;4,184;4,1
2013;1;18;23;3,79;3,798;3,706
2013;1;19;0;3,84;3,776;3,59
2013;1;19;1;4,32;4,15;3,845
2013;1;19;2;5,05;4,824;4,664
2013;1;19;3;5,69;5,604;5,526
2013;1;19;4;6,28;6,224;5,934
2013;1;19;5;6,83;6,732;6,47
2013;1;19;6;6,86;6,971;6,93
2013;1;19;7;6,65;6,895;6,476
2013;1;19;8;6,55;6,556;6,105
2013;1;19;9;6,97;6,702;6,266
2013;1;19;10;7,3;7,198;7,034
2013;1;19;11;7,47;7,474;7,139
2013;1;19;12;7,57;7,608;7,077
2013;1;19;13;7,55;7,576;7,241
2013;1;19;14;7,38;7,411;7,006
2013;1;19;15;7,02;7,091;6,833
2013;1;19;16;6,6;6,669;6,339
2013;1;19;17;6,04;6,116;5,948
2013;1;19;18;5,62;5,65;5,373
2013;1;19;19;5,43;5,405;5,111
2013;1;19;20;5,4;5,345;5,166
2013;1;19;21;5,43;5,395;5,16
2013;1;19;22;5,49;5,501;5,246
2013;1;19;23;5,61;5,62;5,334
2013;1;20;0;5,79;5,756;5,51
2013;1;20;1;6,01;5,967;5,694
2013;1;20;2;6,13;6,155;5,977
2013;1;20;3;6,22;6,228;5,906
2013;1;20;4;6,35;6,309;6,04
2013;1;20;5;6,43;6,409;6,212
2013;1;20;6;6,49;6,512;6,192
2013;1;20;7;6,71;6,672;6,274
2013;1;20;8;6,94;6,877;6,623
2013;1;20;9;7,15;7,123;6,793
2013;1;20;10;7,14;7,191;6,964
2013;1;20;11;6,94;7,059;6,681
2013;1;20;12;6,65;6,718;6,413
2013;1;20;13;6,32;6,373;6,084
2013;1;20;14;6,03;6,058;5,727
2013;1;20;15;5,79;5,774;5,546
2013;1;20;16;5,55;5,563;5,353
2013;1;20;17;5,28;5,278;5,147
2013;1;20;18;5,07;5,028;4,915
2013;1;20;19;5,05;4,995;4,795
2013;1;20;20;5,06;5,051;4,936
2013;1;20;21;5,06;5,105;4,912
2013;1;20;22;5,03;5,058;4,881
2013;1;20;23;5,01;5,047;4,832
2013;1;21;0;5,08;5,071;4,867
2013;1;21;1;5,16;5,192;4,936
2013;1;21;2;5,16;5,2;5,082
2013;1;21;3;4,93;5,091;4,937
2013;1;21;4;4,79;4,773;4,602
2013;1;21;5;4,74;4,724;4,605
2013;1;21;6;4,74;4,709;4,615
2013;1;21;7;5,08;5,013;4,691
2013;1;21;8;5,36;5,342;5,176
2013;1;21;9;5,77;5,714;5,398
2013;1;21;10;6,16;6,089;5,811
2013;1;21;11;6,45;6,436;6,126
2013;1;21;12;6,65;6,659;6,287
2013;1;21;13;6,71;6,714;6,432
2013;1;21;14;6,72;6,71;6,353
2013;1;21;15;6,59;6,591;6,384
2013;1;21;16;6,14;6,271;6,149
2013;1;21;17;5,47;5,627;5,47
2013;1;21;18;5,11;5,085;4,771
2013;1;21;19;5,03;4,991;4,762
2013;1;21;20;5,12;5,034;4,898
2013;1;21;21;5,19;5,231;4,987
2013;1;21;22;5,17;5,228;5,062
2013;1;21;23;5,15;5,192;4,911
2013;1;22;0;5,09;5,099;4,977
2013;1;22;1;5,05;5,068;4,837
2013;1;22;2;5,03;5,025;4,863
2013;1;22;3;5,01;5,064;4,85
2013;1;22;4;5,06;5,07;4,845
2013;1;22;5;5,15;5,107;5,023
2013;1;22;6;5,24;5,25;5,069
2013;1;22;7;5,55;5,524;5,228
2013;1;22;8;5,84;5,801;5,625
2013;1;22;9;6,16;6,148;5,826
2013;1;22;10;6,43;6,411;6,158
2013;1;22;11;6,67;6,659;6,304
2013;1;22;12;6,88;6,861;6,515
2013;1;22;13;7,02;7,025;6,668
2013;1;22;14;7,06;7,076;6,691
2013;1;22;15;7,15;7,064;6,7
2013;1;22;16;7,14;7,077;6,794
2013;1;22;17;7,11;7,076;6,737
2013;1;22;18;7,21;7,115;6,71
2013;1;22;19;7,25;7,218;6,958
2013;1;22;20;7,07;7,19;6,846
2013;1;22;21;6,86;6,928;6,474
2013;1;22;22;6,68;6,688;6,349
2013;1;22;23;6,55;6,53;6,239
2013;1;23;0;6,36;6,383;6,145
2013;1;23;1;6,15;6,2;5,913
2013;1;23;2;5,99;6,006;5,736
2013;1;23;3;5,88;5,837;5,646
2013;1;23;4;5,71;5,723;5,622
2013;1;23;5;5,46;5,507;5,375
2013;1;23;6;5,2;5,248;5,093
2013;1;23;7;5,25;5,177;4,911
2013;1;23;8;5,12;5,108;5,125
2013;1;23;9;5,01;5,074;4,852
2013;1;23;10;4,99;4,977;4,776
2013;1;23;11;5,07;5,038;4,847
2013;1;23;12;5,37;5,318;4,99
2013;1;23;13;5,77;5,661;5,402
2013;1;23;14;6,15;6,058;5,834
2013;1;23;15;6,46;6,401;6,149
2013;1;23;16;6,71;6,654;6,362
2013;1;23;17;6,87;6,84;6,559
2013;1;23;18;6,99;6,948;6,659
2013;1;23;19;7,04;7,059;6,679
2013;1;23;20;6,89;6,958;6,686
2013;1;23;21;6,81;6,837;6,326
2013;1;23;22;6,95;6,857;6,449
2013;1;23;23;7,09;6,995;6,74
2013;1;24;0;7,08;7,119;6,767
2013;1;24;1;6,95;7,015;6,64
2013;1;24;2;6,7;6,781;6,52
2013;1;24;3;6,47;6,501;6,111
2013;1;24;4;6,17;6,195;6,057
2013;1;24;5;5,89;5,92;5,634
2013;1;24;6;5,8;5,776;5,471
2013;1;24;7;5,9;5,842;5,628
2013;1;24;8;5,85;5,89;5,715
2013;1;24;9;5,7;5,777;5,571
2013;1;24;10;5,62;5,589;5,392
2013;1;24;11;5,6;5,555;5,375
2013;1;24;12;5,56;5,572;5,448
2013;1;24;13;5,47;5,5;5,31
2013;1;24;14;5,31;5,304;5,17
2013;1;24;15;5,08;5,117;4,976
2013;1;24;16;4,8;4,806;4,677
2013;1;24;17;4,46;4,446;4,427
2013;1;24;18;4,18;4,166;4,108
2013;1;24;19;4,17;4,139;3,886
2013;1;24;20;4,18;4,175;4,125
2013;1;24;21;4,17;4,226;4,084
2013;1;24;22;4,17;4,225;4,054
2013;1;24;23;4,26;4,267;4,056
2013;1;25;0;4,4;4,382;4,225
2013;1;25;1;4,49;4,496;4,336
2013;1;25;2;4,55;4,564;4,396
2013;1;25;3;4,6;4,635;4,394
2013;1;25;4;4,53;4,569;4,521
2013;1;25;5;4,45;4,485;4,319
2013;1;25;6;4,45;4,424;4,254
2013;1;25;7;4,66;4,59;4,47
2013;1;25;8;4,78;4,81;4,585
2013;1;25;9;5,01;4,982;4,758
2013;1;25;10;5,27;5,221;5,0
2013;1;25;11;5,49;5,504;5,257
2013;1;25;12;5,64;5,663;5,422
2013;1;25;13;5,7;5,697;5,447
2013;1;25;14;5,63;5,718;5,463
2013;1;25;15;5,55;5,539;5,283
2013;1;25;16;5,56;5,502;5,239
2013;1;25;17;5,62;5,531;5,372
2013;1;25;18;5,52;5,541;5,445
2013;1;25;19;5,6;5,577;5,192
2013;1;25;20;5,56;5,628;5,462
2013;1;25;21;5,46;5,538;5,264
2013;1;25;22;5,34;5,363;5,072
2013;1;25;23;5,16;5,179;5,038
2013;1;26;0;4,91;4,931;4,759
2013;1;26;1;4,51;4,564;4,473
2013;1;26;2;4,0;4,118;4,037
2013;1;26;3;3,63;3,635;3,442
2013;1;26;4;3,7;3,526;3,345
2013;1;26;5;4,16;3,93;3,809
2013;1;26;6;4,65;4,556;4,542
2013;1;26;7;5,29;5,187;5,044
2013;1;26;8;5,53;5,635;5,49
2013;1;26;9;5,62;5,765;5,513
2013;1;26;10;5,42;5,548;5,421
2013;1;26;11;5,05;5,204;5,023
2013;1;26;12;4,82;4,803;4,617
2013;1;26;13;4,72;4,733;4,549
2013;1;26;14;4,71;4,639;4,537
2013;1;26;15;4,63;4,621;4,576
2013;1;26;16;4,64;4,598;4,38
2013;1;26;17;4,64;4,579;4,513
2013;1;26;18;4,63;4,612;4,518
2013;1;26;19;4,87;4,81;4,436
2013;1;26;20;5,04;5,04;4,931
2013;1;26;21;5,13;5,131;4,931
2013;1;26;22;5,07;5,176;4,906
2013;1;26;23;4,97;5,037;4,814
2013;1;27;0;4,97;4,965;4,677
2013;1;27;1;5,01;4,978;4,802
2013;1;27;2;4,94;4,989;4,884
2013;1;27;3;4,89;4,915;4,682
2013;1;27;4;4,82;4,777;4,794
2013;1;27;5;4,76;4,748;4,677
2013;1;27;6;4,8;4,771;4,599
2013;1;27;7;5,09;4,999;4,82
2013;1;27;8;5,25;5,217;5,072
2013;1;27;9;5,5;5,523;5,173
2013;1;27;10;5,69;5,692;5,447
2013;1;27;11;5,77;5,819;5,585
2013;1;27;12;5,78;5,821;5,569
2013;1;27;13;5,66;5,735;5,545
2013;1;27;14;5,43;5,525;5,335
2013;1;27;15;5,11;5,169;5,04
2013;1;27;16;4,98;4,938;4,675
2013;1;27;17;4,92;4,83;4,791
2013;1;27;18;4,77;4,785;4,78
2013;1;27;19;4,84;4,798;4,478
2013;1;27;20;5,0;4,96;4,821
2013;1;27;21;5,26;5,195;4,986
2013;1;27;22;5,48;5,431;5,25
2013;1;27;23;5,7;5,714;5,454
2013;1;28;0;5,93;5,872;5,628
2013;1;28;1;5,89;5,945;5,839
2013;1;28;2;5,48;5,664;5,588
2013;1;28;3;5,06;5,157;4,853
2013;1;28;4;5,08;4,953;4,695
2013;1;28;5;5,4;5,147;5,008
2013;1;28;6;5,83;5,674;5,532
2013;1;28;7;6,18;6,168;5,982
2013;1;28;8;6,3;6,381;6,087
2013;1;28;9;6,55;6,51;6,068
2013;1;28;10;6,84;6,763;6,46
2013;1;28;11;6,95;7,0;6,706
2013;1;28;12;6,96;7,009;6,607
2013;1;28;13;6,94;6,915;6,582
2013;1;28;14;6,97;6,933;6,578
2013;1;28;15;7,03;6,917;6,645
2013;1;28;16;6,97;6,974;6,756
2013;1;28;17;6,71;6,779;6,572
2013;1;28;18;6,51;6,509;6,182
2013;1;28;19;6,58;6,477;6,108
2013;1;28;20;6,78;6,66;6,434
2013;1;28;21;6,98;6,949;6,587
2013;1;28;22;6,6;6,821;6,757
2013;1;28;23;5,67;5,986;5,828
2013;1;29;0;5,02;5,146;4,59
2013;1;29;1;4,85;4,743;4,512
2013;1;29;2;4,83;4,784;4,677
2013;1;29;3;4,69;4,757;4,616
2013;1;29;4;4,43;4,509;4,495
2013;1;29;5;4,09;4,17;4,112
2013;1;29;6;3,77;3,836;3,757
2013;1;29;7;3,78;3,709;3,593
2013;1;29;8;3,81;3,82;3,698
2013;1;29;9;3,95;3,93;3,828
2013;1;29;10;4,28;4,235;4,037
2013;1;29;11;4,65;4,582;4,433
2013;1;29;12;4,87;4,899;4,829
